room_id,host_id,names,property_types,room_types,avg_price,avg_minstay,avg_reviews,avg_rating,avg_accommodates,avg_bedrooms,avg_bathrooms,bathrooms,latitude,longitude,extra_host_languages,avg_is_superhost,comodities,location_id,route,sublocality,locality
40307959,311435613,Macondo - Chalé Aureliano Buendía,Entire chalet,Entire home/apt,113.25,2.0000000000000000,61.0000000000000000,4.97,4.0000000000000000,1.00000000000000000000,1.00000000000000000000,1 bath,-20.477460,-43.510760,{},1.00000000000000000000,"{""Vista para o jardim"",""Vista para as montanhas"",Cozinha,Wi-Fi,""Espaço de trabalho exclusivo"",""Estacionamento incluído"",""Piscina privativa"",""Permitido animais""}",6,Rua Nossa Senhora dos Prazeres,,Ouro Preto
44789293,278892861,Estúdio Amor: refúgio à dois nas montanhas,Entire cottage,Entire home/apt,56.25,1.00000000000000000000,43.8888888888888889,4.945555555555556,2.0000000000000000,1.00000000000000000000,1.00000000000000000000,1 bath,-20.477790,-43.516840,{en},0.55555555555555555556,"{""Vista para as montanhas"",""Vista para o jardim"",Cozinha,""Wi-Fi rápido (302 Mbps)"",""Espaço de trabalho exclusivo"",""Garagem residencial gratuita na propriedade"",""Permitido animais"",""HDTV de 32\"" com Amazon Prime Video, Disney+, Netflix""}",6,Rua Nossa Senhora dos Prazeres,,Ouro Preto
53271924,431271129,Suíte Chapada-Pousada Vista Alegre-Lavras Novas-MG,Private room in bed and breakfast,Private room,75.0,2.0000000000000000,19.1666666666666667,4.838333333333334,2.0000000000000000,1.00000000000000000000,1.00000000000000000000,1 private bath,-20.475630,-43.522810,{},1.00000000000000000000,,6,Rua Nossa Senhora dos Prazeres,,Ouro Preto
53991861,277917819,Vila Candeia Lavras Novas Chalé1,Entire chalet,Entire home/apt,142.42857142857142,2.0000000000000000,4.8571428571428571,5.0,3.0000000000000000,1.00000000000000000000,1.5000000000000000,1.5 baths,-20.478529,-43.512257,{},0E-20,,6,Rua Nossa Senhora dos Prazeres,,Ouro Preto
601457326889853745,412765552,Casinha estilosa em Lavras Novas (4 pessoas),Entire home,Entire home/apt,92.25,2.0000000000000000,2.5000000000000000,5.0,4.0000000000000000,3.0000000000000000,1.5000000000000000,1.5 baths,-20.476870,-43.518170,{},0E-20,,6,Rua Nossa Senhora dos Prazeres,,Ouro Preto
866650588328905114,321901848,"Chalé 3 Marias 
Lavras Novas MG",Private room in tiny home,Private room,36.0,1.00000000000000000000,1.00000000000000000000,,2.0000000000000000,1.00000000000000000000,1.00000000000000000000,1 private bath,-20.476673,-43.518804,{},1.00000000000000000000,,6,Rua Nossa Senhora dos Prazeres,,Ouro Preto
552693309589715109,193308158,Charmoso apartamento Próximo a Ouro Preto,Entire rental unit,Entire home/apt,28.0,1.00000000000000000000,16.0000000000000000,4.933999999999999,4.0000000000000000,2.0000000000000000,1.00000000000000000000,1 bath,-20.351690,-43.670460,{},1.00000000000000000000,,128,Rua Padre Baeta Neves,,Ouro Preto
686258491991750302,107985549,Condomínio em Ouro Preto com estacionamento,Entire condo,Entire home/apt,,1.00000000000000000000,21.0000000000000000,5.0,3.0000000000000000,2.0000000000000000,1.00000000000000000000,,-20.358933,-43.664605,{en},1.00000000000000000000,,152,Rua Pedra Sabão,,Ouro Preto
42712299,340220477,Quinta da Bela Vista,Entire cottage,Entire home/apt,124.5,2.0000000000000000,73.5000000000000000,4.945,5.0000000000000000,2.0000000000000000,2.5000000000000000,2.5 baths,-20.294950,-43.640510,{},0.50000000000000000000,"{""Vista para as montanhas"",Cozinha,""Wi-Fi: 36 Mbps"",""Estacionamento incluído"",""Piscina privativa externa (disponível o ano todo, disponível 24 horas)"",""Permitido animais"",""TV com TV a cabo"",""Câmeras de segurança na propriedade""}",78,Rua Pio XII,,Ouro Preto
800749171831343914,69015382,Haras Sótão,Entire home,Entire home/apt,129.0,1.00000000000000000000,2.0000000000000000,,6.0000000000000000,3.0000000000000000,2.0000000000000000,2 baths,-20.294426,-43.641520,{},0E-20,,78,Rua Pio XII,,Ouro Preto
31485998,161966956,"Glaura, Chalés Capadócia. Preço casal",Private room in chalet,Private room,,1.00000000000000000000,16.0000000000000000,5.0,2.0000000000000000,1.00000000000000000000,1.00000000000000000000,,-20.289390,-43.647200,{},0E-20,"{"""","""","""","""","""","""","""","""","""",""""}",36,Rua Teodomiro Souza da Cruz,,Ouro Preto
